"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000269161",12.6377936358322,-0.172523629046721,0.916892769431611,-0.188161183944847,0.850750299678564,0.936057279134716
"ENSG00000232387",4.96150855880937,-0.246965094147392,1.31369174312936,-0.187993184427797,0.850881993966669,0.936082066323455
"ENSG00000100614",5925.23904401325,-0.0149966196786604,0.079780742753678,-0.18797292631083,0.850897874521337,0.936082066323455
"ENSG00000160294",5386.14303311312,0.0151654917607478,0.0806568038056995,0.188024953199003,0.850857090208762,0.936082066323455
"ENSG00000270624",2.96077088295334,-0.354587808775592,1.88993049693793,-0.187619496775197,0.851174941441443,0.936352242263918
"ENSG00000300483",5.5734250503007,0.290484324212473,1.54912057139539,0.187515632789522,0.851256367883754,0.936407187909106
"ENSG00000293759",5.68548827700076,0.252388660338627,1.34645161186285,0.187447256266002,0.851309974019986,0.936431527462653
"ENSG00000282961",3.44190204738644,0.3109300251447,1.65923477476345,0.187393628601491,0.851352017759778,0.936443147178676
"ENSG00000287511",9.15687826918526,0.189242758129481,1.01048990255214,0.187278227770036,0.851442492692954,0.936508035871226
"ENSG00000293471",19.0586318298102,0.13247089656955,0.707655780354455,0.187196798566667,0.851506334845878,0.936543627252102
"ENSG00000153531",45.6295263965445,0.105897386891756,0.565921667448006,0.187123754015808,0.8515636040886,0.936564639860739
"ENSG00000267270",135.900395187469,0.0463590218050957,0.247787145581634,0.187092117697536,0.85158840820766,0.936564639860739
"ENSG00000115255",1009.4224196944,-0.021871195682657,0.11693379728391,-0.187039129752665,0.851629953171465,0.936575703981351
"ENSG00000180801",733.024333039664,0.0249823934681748,0.133641086574256,0.186936473719058,0.851710441352009,0.936608544722942
"ENSG00000227071",7.82224804477793,-0.240731614206,1.28792427658438,-0.186914416152189,0.851727735943085,0.936608544722942
"ENSG00000300186",9.58578870335256,-0.190655510113715,1.02019973980553,-0.186880571200751,0.851754272761792,0.936608544722942
"ENSG00000293588",38.5218831185825,-0.0895761573086463,0.479430796857445,-0.186838555002717,0.851787216645178,0.936610147988915
"ENSG00000205133",2472.92586811415,0.0172595836756427,0.0925202975785552,0.186549158696644,0.852014132302757,0.936825031182454
"ENSG00000112414",738.207179087976,-0.0269812656722661,0.144871830391664,-0.18624231915426,0.852254738582979,0.93694256027568
"ENSG00000112425",384.685713171392,-0.0299888094503994,0.160949196971258,-0.186324691360558,0.852190145588989,0.93694256027568
"ENSG00000139797",3.96617166327918,0.40160478510964,2.15670722226865,0.186212009197609,0.852278506689737,0.93694256027568
"ENSG00000188032",7.03634980450548,-0.255996320236792,1.37449390714348,-0.186247693719366,0.852250524033475,0.93694256027568
"ENSG00000267571",89.0527364935922,0.0640607491168993,0.343758455310232,0.186353959087599,0.85216719524516,0.93694256027568
"ENSG00000278588",4.74609607222842,0.298621895369932,1.60456735222249,0.186107423260426,0.852360520694771,0.936963468057624
"ENSG00000225674",9.16646502626697,0.205563090175164,1.10434863740134,0.186139669315731,0.852335233873043,0.936963468057624
"ENSG00000228589",177.048142243766,-0.17298731748805,0.92996153072723,-0.186015562765025,0.852432557003464,0.937008028718574
"ENSG00000283039",6.557034926773,0.24327115846423,1.30822895891307,0.185954573782215,0.852480384784437,0.937014006778058
"ENSG00000235301",2.60491791814904,0.373012544751526,2.00621722792401,0.185928293087938,0.852500994367209,0.937014006778058
"ENSG00000106367",4771.01181008522,-0.0133918177191762,0.0720620172400984,-0.185837397176337,0.85257227662476,0.937057731858738
"ENSG00000168036",30240.2019627901,0.0127639058815498,0.0687343104546814,0.185699191526267,0.852680662362618,0.937107609387845
"ENSG00000178217",9.99908715115021,-0.243265980051309,1.30985555691034,-0.18571969922021,0.852664579331018,0.937107609387845
"ENSG00000162738",14642.9631350536,-0.0164644053021912,0.0887582182156281,-0.185497248966769,0.852839037830686,0.937147754063936
"ENSG00000293979",2.60687366749295,0.331408098999721,1.78549027759258,0.185611819430665,0.852749184072189,0.937147754063936
"ENSG00000306076",42.9795334818579,0.0875710636195201,0.47211082440654,0.18548836224969,0.852846007463593,0.937147754063936
"ENSG00000199846",2.90104981092552,-0.325234677650262,1.75374269334916,-0.185451764893261,0.852874709988196,0.937147754063936
"ENSG00000225131",5.91964046842907,-0.226486699916531,1.22117845880993,-0.185465685447193,0.852863792372255,0.937147754063936
"ENSG00000268635",20.8784281378232,0.128523874964339,0.693528672819797,0.185318761864275,0.852979023061872,0.937193137291183
"ENSG00000171435",315.516234286996,-0.0327964545530933,0.17696292378035,-0.185329524696376,0.852970581774283,0.937193137291183
"ENSG00000137601",1615.9088929731,-0.018335292706397,0.0990723720196729,-0.185069685247428,0.853174378516209,0.937272318725644
"ENSG00000124593",39.3570282215798,0.0905597766825826,0.489337236125457,0.185066187481724,0.853177121943489,0.937272318725644
"ENSG00000140691",973.200721139322,-0.0234738065694508,0.126799455214188,-0.185125452864124,0.853130638147395,0.937272318725644
"ENSG00000130544",280.38965258843,-0.0347675156593838,0.187805329421968,-0.185125287798765,0.853130767612898,0.937272318725644
"ENSG00000299988",9.58357284671221,-0.216217599403566,1.1688357185255,-0.18498544831974,0.85324044915425,0.937307272831031
"ENSG00000305266",19.8919177821006,0.120713479488938,0.653230881312327,0.184794508254765,0.853390215453886,0.937352190962931
"ENSG00000073905",282.077768814538,0.038594367219126,0.208905785378745,0.184745325023693,0.853428793810886,0.937352190962931
"ENSG00000179532",1369.02371871064,0.0518847525111389,0.280821444698676,0.184760649482491,0.853416773569866,0.937352190962931
"ENSG00000295896",16.3674311946344,0.162352236103423,0.878850661960471,0.184732450154001,0.85343889266279,0.937352190962931
"ENSG00000297327",9.83731079443558,-0.194282124953209,1.05102498947904,-0.184850148091635,0.853346573085263,0.937352190962931
"ENSG00000288586",46.8987818186135,0.0883428279135224,0.478433980044802,0.18464998641035,0.853503576538219,0.937354016513416
"ENSG00000133997",1184.56826437971,0.0212236712907538,0.114917320184904,0.184686444624749,0.853474978896238,0.937354016513416
"ENSG00000230979",226.343243061632,-0.0388798645180873,0.210855159304967,-0.184391335958984,0.853706466191021,0.937511195449177
"ENSG00000291219",11.4766885460088,0.1577573479036,0.855576560058732,0.184387178504248,0.853709727445702,0.937511195449177
"ENSG00000230154",34.9195515085287,-0.096251533652508,0.522789919802347,-0.184111303616753,0.853926139058616,0.937714233030996
"ENSG00000290585",23.1906757879314,-0.138589915450298,0.753328621266931,-0.183970065039107,0.854036938713588,0.937766668484482
"ENSG00000058335",77.8153601285022,-0.0683942248417448,0.371760669062825,-0.18397380501321,0.854034004719989,0.937766668484482
"ENSG00000228709",689.046171817041,-0.0257230002570129,0.139914357581393,-0.183848181856883,0.854132556650511,0.937837042768447
"ENSG00000290005",4.44306596839463,0.301809852817987,1.64244991916623,0.183755893739029,0.854204958543964,0.937847305743238
"ENSG00000261067",21.3889455340623,0.136779910405497,0.744211333946509,0.183791759365127,0.854176821089606,0.937847305743238
"ENSG00000303392",5.643831126802,-0.25084248383941,1.36611972497481,-0.183616764514571,0.854314110552718,0.937932528016671
"ENSG00000175182",1847.01469798207,-0.0184768034867604,0.1007214219204,-0.183444625130119,0.854449164108808,0.938016137155669
"ENSG00000265137",4.63910710943914,0.296994694324376,1.61903514500256,0.183439312754329,0.854453332050532,0.938016137155669
"ENSG00000138032",5408.78139315754,-0.0174935176442673,0.0954660376126398,-0.183243361531862,0.854607072745782,0.938038265128575
"ENSG00000231359",40.1149479074666,-0.0984653787874694,0.537418032019333,-0.183219343082867,0.854625917677931,0.938038265128575
"ENSG00000271199",6.08272413682527,-0.241112176214888,1.31605960611518,-0.183207641275927,0.854635098973504,0.938038265128575
"ENSG00000179088",5.40471304227061,-0.281450535218163,1.53582216819936,-0.183257242306994,0.854596181894449,0.938038265128575
"ENSG00000111196",1361.68022767072,-0.0209182120828581,0.114228123747131,-0.183126636389171,0.854698656347782,0.938038265128575
"ENSG00000278058",9.20932373866812,-0.1928982028345,1.05320047762931,-0.183154306261523,0.85467694613876,0.938038265128575
"ENSG00000275183",196.160151697222,0.0436838325396616,0.238589399605906,0.183092092992467,0.854725759784517,0.938038265128575
"ENSG00000286508",16.831964841068,-0.139427422057403,0.761401251070312,-0.183119507436332,0.854704249852061,0.938038265128575
"ENSG00000148572",1882.34813136501,0.0166646642468254,0.0910430877742065,0.183041509841527,0.854765448641027,0.93804267833825
"ENSG00000127580",1683.56581070452,-0.0187558270327234,0.102487168309718,-0.183006588454498,0.854792849084444,0.93804267833825
"ENSG00000047932",1438.82392378372,0.0193794533012143,0.105925492695893,0.182953629083906,0.854834403044049,0.938053673725517
"ENSG00000271447",5.38886710696387,0.286770677854464,1.5688067043412,0.182795418365381,0.854958543658008,0.938155291533984
"ENSG00000271825",6.87563563043848,0.260207747743195,1.42608971685548,0.182462396767681,0.855219861990743,0.938407422893346
"ENSG00000271971",123.433943510269,0.0636122061978897,0.348952643629156,0.182294667655513,0.855351483168636,0.938447998001602
"ENSG00000295573",24.0885476430005,0.126744643597579,0.695178687971938,0.182319518406605,0.855331981916291,0.938447998001602
"ENSG00000293884",2.65121916391591,0.298034342148881,1.63464912109939,0.182323128738745,0.855329148769912,0.938447998001602
"ENSG00000160746",5234.03466841988,0.0171719274594113,0.0942321460159555,0.182230037045996,0.855402201478908,0.938449952493633
"ENSG00000187186",10.3542425383239,-0.168197397259514,0.923290008874051,-0.182171793957383,0.855447907749264,0.938449952493633
"ENSG00000284431",6.8934005337086,-0.213226497266765,1.17029195703895,-0.182199404160879,0.855426240578492,0.938449952493633
"ENSG00000179577",5.32324945133481,0.29194570037689,1.60308079146462,0.182115400503402,0.855492162980736,0.938463892472912
"ENSG00000276412",9.07056657509899,0.214517672613031,1.17844893998842,0.182033913675664,0.855556111248547,0.938499433634875
"ENSG00000106483",5.15016680502393,0.219968795779163,1.21013815855388,0.181771638406996,0.855761942966256,0.938655992530133
"ENSG00000280639",24.423362750181,-0.113044689089324,0.621801585900122,-0.181801866789517,0.855738219451567,0.938655992530133
"ENSG00000308289",36.3702340589622,0.0997508181717663,0.549085608746968,0.18166715095557,0.855843946690173,0.938711326359374
"ENSG00000203943",138.456400292431,0.0490396939175005,0.270149395190045,0.181528053701552,0.855953115255619,0.938723755769242
"ENSG00000228519",46.7386911327396,-0.0759377415546435,0.418366454686341,-0.181510110822761,0.855967197677862,0.938723755769242
"ENSG00000110080",1428.45744320446,-0.0242542908297387,0.133638435499749,-0.181491879480917,0.855981506546565,0.938723755769242
"ENSG00000231977",47.0669335003438,0.0812605958483001,0.447734729728507,0.181492724269065,0.855980843513539,0.938723755769242
"ENSG00000270022",6.40542442131408,0.26788359547656,1.47670295535696,0.181406554720279,0.856048474314455,0.93876258812328
"ENSG00000298809",11.6785580485531,-0.198692513980471,1.09604529973811,-0.181281297431728,0.85614678529912,0.938830305443155
"ENSG00000277895",3.77102772521849,-0.32629098236966,1.80025136758856,-0.181247457018587,0.856173346087401,0.938830305443155
"ENSG00000261520",8.48487766541267,0.207590408931961,1.14679686552711,0.181017593587985,0.856353766454684,0.938993530566091
"ENSG00000308592",4.48687236801177,0.233511718222828,1.29100475463058,0.180875955247467,0.856464942472334,0.939035597562928
"ENSG00000296162",8.35802184408458,-0.181208547588881,1.00193242557892,-0.18085905093268,0.856478211346745,0.939035597562928
"ENSG00000215114",2402.01449693747,-0.0191806857472892,0.106065420337626,-0.180838257051483,0.856494533353416,0.939035597562928
"ENSG00000128228",1861.82937340859,-0.0185791031834086,0.102756064649029,-0.18080785058154,0.856518400802599,0.939035597562928
"ENSG00000286943",6.43580613781861,0.295806912077066,1.63679580125615,0.180723161588055,0.856584877814961,0.939073868960037
"ENSG00000228203",144.077848359641,0.0547077480407123,0.302859490916139,0.180637390214265,0.856652205483731,0.939078462430887
"ENSG00000145198",53.5057728951325,-0.0730386971481101,0.404298058829427,-0.180655572177568,0.856637933161591,0.939078462430887
"ENSG00000134086",3650.28956291364,-0.0146519952719903,0.081168942995658,-0.180512333057905,0.856750373051145,0.939127533019287
"ENSG00000225733",8313.82010331638,-0.012674054989032,0.070216398667857,-0.180499929211463,0.85676010996327,0.939127533019287
"ENSG00000300499",3.6108208394853,-0.315532820871097,1.75036119512093,-0.18026726240883,0.856942755428052,0.939274844655955
"ENSG00000287715",7.67450410590844,-0.214598907942044,1.19057391659571,-0.180248286100255,0.856957652333432,0.939274844655955
"ENSG00000254252",20.5968117822889,0.148365009966442,0.823620668995436,0.18013755063651,0.857044583624639,0.939335515606725
"ENSG00000268896",5.64998927386933,0.259507961338631,1.4415970671061,0.180014212889303,0.857141410199437,0.939337810536496
"ENSG00000244675",8.42471276909009,0.225854187309968,1.25436127409677,0.180055134014401,0.857109284740109,0.939337810536496
"ENSG00000237595",38.8282612952647,0.102986159519789,0.572089939140935,0.180017428158998,0.857138886017461,0.939337810536496
"ENSG00000183598",5.76490522836637,0.212180753764948,1.17978201914715,0.17984742123662,0.857272353779197,0.939412094152721
"ENSG00000226284",10.6428263725114,-0.176522726585353,0.981511075690103,-0.17984792118748,0.857271961275534,0.939412094152721
"ENSG00000294087",2.60345525498985,-0.391036308228843,2.17634909609826,-0.179675360414323,0.857407438156419,0.939423375456742
"ENSG00000230311",123.314300009841,-0.0590590558671471,0.328766334226056,-0.17963839273926,0.857436461899864,0.939423375456742
"ENSG00000185053",4.64293015374385,0.337786793674487,1.88133091000558,0.179546719759941,0.85750843623333,0.939423375456742
"ENSG00000172663",1690.07044130512,0.0204194745670305,0.113723343938707,0.179553940816547,0.857502766790915,0.939423375456742
"ENSG00000258667",68.6293113645712,-0.0617830523638196,0.343866775042035,-0.179671479910402,0.857410484775264,0.939423375456742
"ENSG00000234241",12.8924973763364,0.15837922126877,0.881917042926371,0.179585169080345,0.857478248740192,0.939423375456742
"ENSG00000235036",21.3693090712616,0.150250394353864,0.83699119927963,0.179512513970493,0.857535292202655,0.939423375456742
"ENSG00000241859",34.3791807827212,0.0894818757167274,0.497968530308789,0.179693836598951,0.857392932365328,0.939423375456742
"ENSG00000291078",94.381300850545,-0.0544920005379119,0.304100492426986,-0.179190767180343,0.85778791311829,0.939630912193614
"ENSG00000213757",6.07057757304506,0.225219904031477,1.25664637171527,0.179222977204049,0.857762622619202,0.939630912193614
"ENSG00000216723",6.29902903192745,-0.217669109558112,1.21566606020928,-0.179053373852224,0.857895792536902,0.939714480266421
"ENSG00000293160",48.3028701269997,0.0767537398321256,0.429161916502241,0.17884564515343,0.858058903394522,0.939858505145404
"ENSG00000255445",17.0126739812856,0.140698225574274,0.786878853298131,0.178805447604228,0.858090467651999,0.939858505145404
"ENSG00000267321",781.926833026861,-0.0272883687361001,0.15266738506464,-0.178743932271757,0.858138771677676,0.939876805636813
